id,question,background,resolution_criteria,source,url,resolved_at,outcome,resolved_to,forecastbench_resolution_snapshot,forecastbench_question_set,freeze_datetime,market_info_open_datetime,market_info_close_datetime,market_info_resolution_criteria
SPG,"Will SPG's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Simon Property Group, Inc. (NYSE:SPG) is a self-administered and self-managed real estate investment trust (REIT). Simon Property Group, L.P., or the Operating Partnership, is our majority-owned partnership subsidiary that owns all of our real estate properties and other assets. In this package, the terms Simon, we, our, or the Company refer to Simon Property Group, Inc., the Operating Partnership, and its subsidiaries. We own, develop and manage premier shopping, dining, entertainment and mixed-use destinations, which consist primarily of malls, Premium Outlets, The Mills, and International Properties. At December 31, 2024, we owned or had an interest in 229 properties comprising 183 million square feet in North America, Asia and Europe. We also owned an 88% interest in The Taubman Realty Group, or TRG, which owns 22 regional, super-regional, and outlet malls in the U.S. and Asia. Additionally, at December 31, 2024, we had a 22.4% ownership interest in Klepierre, a publicly traded, Paris-based real estate company, which owns shopping centers in 14 European countries.","Resolves to the market close price at https://finance.yahoo.com/quote/SPG for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/SPG,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
SOFR,Will the Federal Reserve's Secured Overnight Financing Rate have increased by {resolution_date} as compared to its value on {forecast_due_date}?,The notes from the release: N/A.  The notes from the series: N/A.  Additional background of the series:  1. the units of the series: Percent.  2. the seasonal adjustments of the series:  Not Seasonally Adjusted  3. the update frequency: Daily ,Resolves to the value found at https://fred.stlouisfed.org/series/SOFR once the data is published.,fred,https://fred.stlouisfed.org/series/SOFR,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
SNDR,Will the aggregated value of US national average interest rates for savings accounts have increased by {resolution_date} as compared to its value on {forecast_due_date}?,"The notes from the release: N/A.  The notes from the series: On December 15, 2020, the FDIC Board of Directors approved a Final Rule (https://www.fdic.gov/news/board/2020/2020-12-15-notice-dis-a-fr.pdf) making certain revisions to the interest rate restrictions applicable to less than well capitalized institutions (as defined in Section 38 of the Federal Deposit Insurance Act), which are effective on April 1, 2021. The interest rate restrictions generally limit a less than well capitalized institution from soliciting deposits by offering rates that significantly exceed rates in its prevailing market.

The Final Rule redefined the ""national rate"" as the average of rates paid by all insured depository institutions and credit unions for which data is available, with rates weighted by each institution's share of domestic deposits. The ""national rate cap"" is calculated as the higher of: (1) the national rate plus 75 basis points; or (2) 120 percent of the current yield on similar maturity U.S. Treasury obligations plus 75 basis points. The national rate cap for non-maturity deposits is the higher of the national rate plus 75 basis points or the federal funds rate plus 75 basis points.

A less than well capitalized institution may use the ""local rate cap"" in place of the national rate cap for deposits gathered from within the institution's local market area. The Final Rule redefined the ""local rate cap"" for a particular deposit product as 90 percent of the highest rate offered on the deposit product by an institution or credit union accepting deposits at a physical location within the institution's local market area.

In accordance with Section 337.7(d), an insured depository institution that seeks to pay a rate of interest up to its local market rate cap shall provide notice and evidence of the highest rate paid on a particular deposit product in the institution's local market areas to the appropriate FDIC regional director. The institution shall update its evidence and calculations for existing and new accounts monthly unless otherwise instructed by the appropriate FDIC regional director, and retain such information available for at least the two most recent examination cycles and, upon the FDIC's request, provide the documentation to the appropriate FDIC regional office and to examination staff during any subsequent examinations..  Additional background of the series:  1. the units of the series: Percent.  2. the seasonal adjustments of the series:  Not Seasonally Adjusted  3. the update frequency: Monthly ",Resolves to the value found at https://fred.stlouisfed.org/series/SNDR once the data is published.,fred,https://fred.stlouisfed.org/series/SNDR,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
RRPONTTLD,Will the aggregated daily value of securities sold by the Federal Reserve in temporary open market operations have increased by {resolution_date} as compared to its value on {forecast_due_date}?,"The notes from the release: N/A.  The notes from the series: This series is constructed as the aggregated daily amount value of the RRP transactions reported by the New York Fed as part of the Temporary Open Market Operations.

Temporary open market operations involve short-term repurchase and reverse repurchase agreements that are designed to temporarily add or drain reserves available to the banking system and influence day-to-day trading in the federal funds market.

A reverse repurchase agreement (known as reverse repo or RRP) is a transaction in which the New York Fed under the authorization and direction of the Federal Open Market Committee sells a security to an eligible counterparty with an agreement to repurchase that same security at a specified price at a specific time in the future. For these transactions, eligible securities are U.S. Treasury instruments, federal agency debt and the mortgage-backed securities issued or fully guaranteed by federal agencies.
For more information, see https://www.newyorkfed.org/markets/rrp_faq.html.  Additional background of the series:  1. the units of the series: Billions of US Dollars.  2. the seasonal adjustments of the series:  Not Seasonally Adjusted  3. the update frequency: Daily ",Resolves to the value found at https://fred.stlouisfed.org/series/RRPONTTLD once the data is published.,fred,https://fred.stlouisfed.org/series/RRPONTTLD,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
RRPONTSYD,Will the aggregated daily value of US Treasury securities sold by the Federal Reserve in temporary open market operations have increased by {resolution_date} as compared to its value on {forecast_due_date}?,"The notes from the release: N/A.  The notes from the series: This series is constructed as the aggregated daily amount value of the RRP transactions reported by the New York Fed as part of the Temporary Open Market Operations.

Temporary open market operations involve short-term repurchase and reverse repurchase agreements that are designed to temporarily add or drain reserves available to the banking system and influence day-to-day trading in the federal funds market.

A reverse repurchase agreement (known as reverse repo or RRP) is a transaction in which the New York Fed under the authorization and direction of the Federal Open Market Committee sells a security to an eligible counterparty with an agreement to repurchase that same security at a specified price at a specific time in the future. For these transactions, eligible securities are U.S. Treasury instruments, federal agency debt and the mortgage-backed securities issued or fully guaranteed by federal agencies.
For more information, see https://www.newyorkfed.org/markets/rrp_faq.html.  Additional background of the series:  1. the units of the series: Billions of US Dollars.  2. the seasonal adjustments of the series:  Not Seasonally Adjusted  3. the update frequency: Daily ",Resolves to the value found at https://fred.stlouisfed.org/series/RRPONTSYD once the data is published.,fred,https://fred.stlouisfed.org/series/RRPONTSYD,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
REAINTRATREARAT10Y,Will the Federal Reserve Bank of Cleveland's estimate for the 10-year real interest rate have increased by {resolution_date} as compared to its value on {forecast_due_date}?,"The notes from the release: N/A.  The notes from the series: The Federal Reserve Bank of Cleveland estimates the expected rate of inflation over the next 30 years along with the inflation risk premium, the real risk premium, and the real interest rate.

Their estimates are calculated with a model that uses Treasury yields, inflation data, inflation swaps, and survey-based measures of inflation expectations.

For more information, please visit the <a href=""https://www.clevelandfed.org/indicators-and-data/inflation-expectations#background"">Federal Reserve Bank of Cleveland<a/>..  Additional background of the series:  1. the units of the series: Percent.  2. the seasonal adjustments of the series:  Not Seasonally Adjusted  3. the update frequency: Monthly ",Resolves to the value found at https://fred.stlouisfed.org/series/REAINTRATREARAT10Y once the data is published.,fred,https://fred.stlouisfed.org/series/REAINTRATREARAT10Y,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
RCL,"Will RCL's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Royal Caribbean Cruises Ltd. operates as a cruise company worldwide. The company operates cruises under the Royal Caribbean International, Celebrity Cruises, and Silversea Cruises brands, which comprise a range of itineraries. As of February 12, 2025, it operated 67 ships. Royal Caribbean Cruises Ltd. was founded in 1968 and is headquartered in Miami, Florida.","Resolves to the market close price at https://finance.yahoo.com/quote/RCL for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/RCL,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
PSKY,"Will PSKY's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Paramount Skydance Corporation operates as a media and entertainment company worldwide. It operates in three segments: Studios, Direct-to-Consumer, and TV Media. The company operates CBS Television Network, a domestic broadcast television network; CBS Stations, a television station; international free-to-air networks comprising Network 10, Channel 5, Telefe, and Chilevisión; and domestic premium and basic cable networks, such as Nickelodeon, MTV, CMT, Comedy Central, BET, Paramount+ with SHOWTIME, Paramount Network, The Smithsonian Channel, BET Media Group, CBS Sports Network, and international extensions of these brands. It also provides domestic and international television studio operations, including CBS Studios, Paramount Television Studios, and Showtime/MTV Entertainment Studios; CBS Media Ventures, which produces and distributes first run syndicated programming; and digital properties consist of CBS News Streaming and CBS Sports HQ. In addition, the company offers a portfolio of domestic and international pay and free streaming services, including Paramount+, Pluto TV, and BET+. Further, it produces and acquires films, series, and short-form content for release and licensing worldwide, including in theaters, on streaming services, on television, through digital home entertainment, and DVDs/Blu-rays; and operates a portfolio consist of Paramount Pictures, Paramount Players, Paramount Animation, Nickelodeon Studio, Awesomeness, and Miramax. It provides production, distribution, and advertising solutions. The company was founded in 1914 and is headquartered in New York, New York.","Resolves to the market close price at https://finance.yahoo.com/quote/PSKY for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/PSKY,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
PODD,"Will PODD's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Insulet Corporation develops, manufactures, and sells insulin delivery systems for people with insulin-dependent diabetes in the United States and internationally. The company offers Omnipod platform products comprising Omnipod 5 automated insulin delivery system, which includes a proprietary AID algorithm embedded in the pod that integrates with a third-party continuous glucose monitor to obtain glucose values through wireless Bluetooth communication; and Omnipod DASH insulin management system that features a Bluetooth enabled pod that is controlled by a smartphone-like personal diabetes manager with a color touch screen user interface. It also provides pods for Amgen for use in the Neulasta Onpro kit, which is a delivery system to help reduce the risk of infection after intense chemotherapy. The company sells its products to end-users through the pharmacy channel; and independent distributors. Insulet Corporation was incorporated in 2000 and is headquartered in Acton, Massachusetts.","Resolves to the market close price at https://finance.yahoo.com/quote/PODD for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/PODD,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
PNW,"Will PNW's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Pinnacle West Capital Corporation, through its subsidiary, provides retail and wholesale electric services primarily in the state of Arizona. The company engages in the generation, transmission, and distribution of electricity using nuclear, gas, oil, coal, and solar generating facilities. Its transmission facilities include overhead lines and underground lines; and distribution facilities consist of overhead lines and underground primary cables. The company also owns and maintains transmission and distribution substations; and owns energy storage facilities. Pinnacle West Capital Corporation was incorporated in 1985 and is headquartered in Phoenix, Arizona.","Resolves to the market close price at https://finance.yahoo.com/quote/PNW for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/PNW,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
PLD,"Will PLD's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Prologis, Inc., is the global leader in logistics real estate with a focus on high-barrier, high-growth markets. At September 30, 2025, the company owned or had investments in, on a wholly owned basis or through co-investment ventures, properties and development projects expected to total approximately 1.3 billion square feet (120 million square meters) in 20 countries. Prologis leases modern logistics facilities to a diverse base of approximately 6,500 customers principally across two major categories: business-to-business and retail/online fulfillment","Resolves to the market close price at https://finance.yahoo.com/quote/PLD for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/PLD,2025-12-09,1,1.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
NI,"Will NI's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","NiSource Inc., an energy holding company, operates as a regulated natural gas and electric utility company in the United States. It operates in two segments, Columbia Operations and NIPSCO Operations. The company provides natural gas to approximately 2.4 million residential, commercial, and industrial customers through approximately 37,200 miles of distribution main pipeline and the associated individual customer service lines; and 330 miles of transmission main pipeline in Ohio, Pennsylvania, Virginia, Kentucky, and Maryland. It also generates, transmits, and distributes electricity to approximately 0.5 million customers in various counties in the northern part of Indiana, as well as engages in wholesale electric and transmission transactions. It owns and operates steam coal generating stations in Wheatfield and Michigan City; combined cycle gas turbine in West Terre Haute; natural gas generating units in Wheatfield; hydro generating plants in Carroll County and White County; wind generating units in White County, Indiana; and solar generating units in Jasper County and White County. The company was formerly known as NIPSCO Industries, Inc. and changed its name to NiSource Inc. in April 1999. NiSource Inc. was founded in 1847 and is headquartered in Merrillville, Indiana.","Resolves to the market close price at https://finance.yahoo.com/quote/NI for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/NI,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
NEM,"Will NEM's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Newmont Corporation engages in the production and exploration of gold properties. It also explores for copper, silver, zinc, lead, and other metals. The company has operations and/or assets in the United States, Canada, Mexico, Dominican Republic, Peru, Suriname, Argentina, Chile, Australia, Papua New Guinea, Ecuador, Fiji, and Ghana, and internationally. Newmont Corporation was founded in 1916 and is headquartered in Denver, Colorado.","Resolves to the market close price at https://finance.yahoo.com/quote/NEM for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/NEM,2025-12-09,1,1.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
NDR12MCD,Will the US national deposit rate for 12-month certificates of deposit (CDs) have increased by {resolution_date} as compared to its value on {forecast_due_date}?,"The notes from the release: N/A.  The notes from the series: On December 15, 2020, the FDIC Board of Directors approved a Final Rule (https://www.fdic.gov/news/board/2020/2020-12-15-notice-dis-a-fr.pdf) making certain revisions to the interest rate restrictions applicable to less than well capitalized institutions (as defined in Section 38 of the Federal Deposit Insurance Act), which are effective on April 1, 2021. The interest rate restrictions generally limit a less than well capitalized institution from soliciting deposits by offering rates that significantly exceed rates in its prevailing market.

The Final Rule redefined the ""national rate"" as the average of rates paid by all insured depository institutions and credit unions for which data is available, with rates weighted by each institution's share of domestic deposits. The ""national rate cap"" is calculated as the higher of: (1) the national rate plus 75 basis points; or (2) 120 percent of the current yield on similar maturity U.S. Treasury obligations plus 75 basis points. The national rate cap for non-maturity deposits is the higher of the national rate plus 75 basis points or the federal funds rate plus 75 basis points.

A less than well capitalized institution may use the ""local rate cap"" in place of the national rate cap for deposits gathered from within the institution's local market area. The Final Rule redefined the ""local rate cap"" for a particular deposit product as 90 percent of the highest rate offered on the deposit product by an institution or credit union accepting deposits at a physical location within the institution's local market area.

In accordance with Section 337.7(d), an insured depository institution that seeks to pay a rate of interest up to its local market rate cap shall provide notice and evidence of the highest rate paid on a particular deposit product in the institution's local market areas to the appropriate FDIC regional director. The institution shall update its evidence and calculations for existing and new accounts monthly unless otherwise instructed by the appropriate FDIC regional director, and retain such information available for at least the two most recent examination cycles and, upon the FDIC's request, provide the documentation to the appropriate FDIC regional office and to examination staff during any subsequent examinations..  Additional background of the series:  1. the units of the series: Percent.  2. the seasonal adjustments of the series:  Not Seasonally Adjusted  3. the update frequency: Monthly ",Resolves to the value found at https://fred.stlouisfed.org/series/NDR12MCD once the data is published.,fred,https://fred.stlouisfed.org/series/NDR12MCD,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
NDAQ,"Will NDAQ's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Nasdaq, Inc. operates as a technology company that serves capital markets and other industries worldwide. It operates in three segments: Capital Access Platforms, Financial Technology, and Market Services. The company distributes historical and real-time market data; develops and licenses Nasdaq-branded indices and financial products; investor relations intelligence, governance solutions, and sustainability solution products for public and private companies and organizations; and insights and workflow solutions, as well as operates listing platforms. It also offers Verafin, a cloud-based platform to detect, investigate, and report money laundering and financial frauds; AxiomSL, a risk data management and regulatory reporting solution; surveillance solutions, including a SaaS platform to assist in complying with market rules, regulations, and internal market surveillance policies; Calypso, a platform providing cross-asset, front-to-back trading, treasury, risk, and collateral management solutions; and handles assets comprising cash equities, equity derivatives, currencies, various interest-bearing securities, commodities, energy products, and digital currencies; and trade management and colocation services. In addition, the company provides equity derivative trading and clearing, cash equity trading, fixed income and commodities trading and clearing, and currency trading services; and operates various exchanges, including derivatives, commodities, cash equity, debt, structured products, and exchange traded products; and clearing, settlement, and central depository services. The company was formerly known as The NASDAQ OMX Group, Inc. and changed its name to Nasdaq, Inc. in September 2015. Nasdaq, Inc. was founded in 1971 and is headquartered in New York, New York.","Resolves to the market close price at https://finance.yahoo.com/quote/NDAQ for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/NDAQ,2025-12-09,1,1.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
MSCI,"Will MSCI's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","MSCI Inc., together with its subsidiaries, provides critical decision support tools and solutions for the investment community to manage investment processes worldwide. The Index segment provides indexes for use in various areas of the investment process, including indexed financial product, such as ETFs, mutual funds, annuities, futures, options, structured products, and over-the-counter derivatives; performance benchmarking; portfolio construction and rebalancing; and asset allocation, as well as licenses GICS and GICS Direct. The Analytics segment offers risk management, performance attribution and portfolio management content, application, an integrated view of risk and return service, and an analysis of market, credit, liquidity, counterparty, and climate risk across asset classes; managed services, including consolidation of client portfolio data, review and reconciliation of input data and results, and customized reporting; and HedgePlatform to measure, evaluate, and monitor the risk of hedge fund investments. The ESG and Climate segment provides products and services that help institutional investors understand how ESG impacts the long-term risk and return of their portfolio and individual security-level investments; and data, ratings, research, and tools to help investors navigate increasing regulation. The All Other  Private Assets segment comprising real estate and infrastructure data, benchmarks, return-analytics, climate assessments and market insights; business intelligence to real estate owners, managers, developers, and brokers; and offers investment decision support tools for private capital. The Private Capital Solutions segment offers tools to help private asset investors across mission-critical workflows, such as sourcing terms and conditions, evaluating operating performance, managing risk and other activities supporting private capital investing. MSCI Inc. was incorporated in 1998 and is headquartered in New York, New York.","Resolves to the market close price at https://finance.yahoo.com/quote/MSCI for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/MSCI,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
MOS,"Will MOS's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","The Mosaic Company, through its subsidiaries, produces and markets concentrated phosphate and potash crop nutrients. It operates in three segments: Phosphates, Potash, and Mosaic Fertilizantes. The company owns and operates mines and production facilities, which produce concentrated phosphate crop nutrients, such as diammonium phosphate, monoammonium phosphate, and MicroEssentials ammoniated phosphate products; and phosphate based animal feed ingredients under the Biofos and Nexfos brands, as well as produces a double sulfate of potash magnesia product under the K-Mag brand. It also produces and sells potash for use in the manufacturing of mixed crop nutrients and animal feed ingredients, and for industrial use; and for use in the deicing and as a water softener regenerant. In addition, the company provides blended crop nutrients for agricultural use; triple superphosphate, single superphosphate, and dicalcium phosphate; and biological fertilizer complements, industrial products, and other ancillary services. Further, it owns and operates chemical plants, crop nutrient blending and bagging facilities, port terminals, and warehouses; distributes nitrogen based crop nutrients and phosphogypsum; and purchases and sells phosphates, potash, and nitrogen products. The company sells its products to distributors, retail chains, cooperatives, independent retailers and dealers, industrial accounts, animal feed industry, wholesalers, farmers, crop nutrient manufacturers, and national accounts through its sales force. It also exports its products. The company operates in the United States, Brazil, China, Canada, Paraguay, Argentina, Japan, Colombia, India, Australia, Peru, Mexico, Honduras, the Dominican Republic, Thailand, Indonesia, and internationally. The Mosaic Company was incorporated in 1987 and is headquartered in Tampa, Florida.","Resolves to the market close price at https://finance.yahoo.com/quote/MOS for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/MOS,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
MGM,"Will MGM's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","MGM Resorts International, through its subsidiaries, operates as a gaming and entertainment company in the United States, China, and internationally. The company operates through four segments: Las Vegas Strip Resorts, Regional Operations, MGM China, and MGM Digital. It operates casino resorts that offer gaming, hotel, convention, dining, entertainment, retail, and other resort amenities, as well as online/digital games through its online platforms. The company's casino operations include slots and table games, as well as live dealer, online sports betting, and iGaming through BetMGM. Its customers include premium gaming customers; leisure and wholesale travel customers; business travelers; and group customers, including conventions, trade associations, and small meetings. The company was formerly known as MGM MIRAGE and changed its name to MGM Resorts International in June 2010. MGM Resorts International was incorporated in 1986 and is based in Las Vegas, Nevada.","Resolves to the market close price at https://finance.yahoo.com/quote/MGM for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/MGM,2025-12-09,1,1.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
MCO,"Will MCO's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Moody's Corporation operates as an integrated risk assessment firm worldwide. It operates in two segments, Moody's Analytics and Moody's Investors Services. The Moody's Analytics segment develops a range of products and services that support the risk management activities of institutional participants in financial markets. It offers credit research, credit models and analytics, economics data and models, and structured finance solutions; data sets on companies and securities; and SaaS solutions supporting banking, insurance, and know your customer workflows. The Moody's Investors Service segment publishes credit ratings and provides assessment services on various debt obligations, programs and facilities, and entities that issue such obligations, such as various corporate, financial institution, and governmental obligations, as well as structured finance securities. The company was formerly known as Dun and Bradstreet Company and changed its name to Moody's Corporation in September 2000. The company was founded in 1900 and is headquartered in New York, New York.","Resolves to the market close price at https://finance.yahoo.com/quote/MCO for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/MCO,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
LMT,"Will LMT's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Lockheed Martin Corporation, an aerospace and defense company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide. The company operates through four segments: Aeronautics; Missiles and Fire Control (MFC); Rotary and Mission Systems (RMS); and Space. The Aeronautics segment offers combat and air mobility aircraft, unmanned air vehicles, and related technologies. The MFC segment provides air and missile defense systems; tactical missiles and precision strike weapon systems; logistics; fire control systems; mission operations support, readiness, engineering support, and integration services; ground vehicles; and energy management solutions. The RMS segment offers military and commercial helicopters, surface ships, sea and land-based missile defense systems, radar and laser systems, sea and air-based mission and combat systems, command and control mission solutions, cyber solutions, simulation and training solutions, and services and supports surface ships. The Space segment provides satellites; space transportation systems; strategic, advanced strike, and defensive systems; and classified systems and services in support of national security systems. This segment also provides network-enabled situational awareness and integrates space and ground global systems to help its customers gather, analyze, and securely distribute critical intelligence data. It serves primarily serves the U.S. government and international customers, as well as foreign military sales contracted through the U.S. government. The company was formerly known as The Lockheed Corporation and changed its name to Lockheed Martin Corporation in March 1995. Lockheed Martin Corporation was founded in 1912 and is based in Bethesda, Maryland.","Resolves to the market close price at https://finance.yahoo.com/quote/LMT for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/LMT,2025-12-09,1,1.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
ISRG,"Will ISRG's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.","Intuitive Surgical, Inc. develops, manufactures, and markets products that enable physicians and healthcare providers to enhance the quality of and access to minimally invasive care in the United States and internationally. The company offers the da Vinci Surgical System that enables surgical procedures using a minimally invasive approach; and Ion endoluminal system, which extends its commercial offerings beyond surgery into diagnostic endoluminal procedures enabling minimally invasive biopsies in the lung. It also provides a suite of stapling, energy, and core instrumentation for its multi-port da Vinci surgical systems; progressive learning pathways to support the use of its technology; infrastructure of service and support specialists, a complement of services to its customers, including installation, repair, maintenance, 24/7 technical support, and proactive system health monitoring; and integrated digital capabilities providing connected offerings, streamlining performance for hospitals with program-enhancing insights. The company sells its products through direct sales organizations, such as capital and clinical sales teams. Intuitive Surgical, Inc. was incorporated in 1995 and is headquartered in Sunnyvale, California.","Resolves to the market close price at https://finance.yahoo.com/quote/ISRG for the resolution date. If the resolution date coincides with a day the market is closed (weekend, holiday, etc.) the previous market close price is used.",yfinance,https://finance.yahoo.com/quote/ISRG,2025-12-09,0,0.0,2025-11-09_resolution_set.json,2025-11-09-llm.json,2025-10-30T00:00:00+00:00,N/A,N/A,N/A
